market_id,title,subtitle,event_ticker,series_ticker,status,close_time,expiration_time,yes_ask,yes_bid,last_price,volume
KXMVECROSSCATEGORY-S2026BD75E0DF0CC-070DC3D72B1,"yes Jayson Tatum: 2+,yes Jalen Brunson: 4+,yes Immanuel Quickley: 2+,yes Jayson Tatum: 15+,yes Karl-Anthony Towns: 15+,yes Norman Powell: 15+,yes Scottie Barnes: 10+,no Over 220.5 points scored",,KXMVECROSSCATEGORY-S2026BD75E0DF0CC,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20264D30D5270D4-55DFB7E895C,"yes Kevin Durant: 1+,yes Reed Sheppard: 1+,yes Tyrese Maxey: 1+,yes Jalen Brunson: 4+,yes Josh Hart: 2+,yes Bub Carrington: 2+,yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes Alperen Sengun: 2+,yes Amen Thompson: 2+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+,yes Jayson Tatum: 15+,yes Jalen Brunson: 20+,yes LeBron James: 15+,yes Scottie Barnes: 10+,yes Kevin Durant: 20+,yes Tyrese Maxey: 15+,yes Jarace Walker: 2+,yes Draymond Green: 4+,yes Andrew Wiggins: 2+,yes RJ Barrett: 2+,yes Scottie Barnes: 4+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20264D30D5270D4,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026F750B1681F3-36DB1429421,"yes Miami,yes New York Y,yes Kansas City,yes San Diego,yes OTT Senators,yes NYI Islanders",,KXMVECROSSCATEGORY-S2026F750B1681F3,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026DF01D4DBC55-49E6EA745C7,"yes Carlos Alcaraz,yes LeBron James: 15+,yes Tyrese Maxey: 15+,yes Deandre Ayton: 6+,yes LeBron James: 4+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026DF01D4DBC55,,active,2026-04-23 11:20:00+00:00,2026-04-23 11:20:00+00:00,,,,
KXMVECROSSCATEGORY-S20264F6053BE0B2-1550DAA774A,"no Elly De La Cruz: 3+,yes Rhett Lowder: 6+,yes Max Meyer: 8+,no Miami wins by over 3.5 runs,no Over 11.5 runs scored",,KXMVECROSSCATEGORY-S20264F6053BE0B2,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026398AE8DE17C-6F415CDD8AC,"yes Jalen Brunson: 6+,yes Kevin Durant: 20+,yes Joel Embiid: 8+,yes NYI Islanders,no Buffalo wins by over 2.5 goals",,KXMVESPORTSMULTIGAMEEXTENDED-S2026398AE8DE17C,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20263699C1DC358-23C11E861E3,"yes Jayson Tatum: 2+,yes Kevin Durant: 2+,yes Joel Embiid: 1+,yes Tyrese Maxey: 2+,yes Tyrese Maxey: 4+,yes Jayson Tatum: 15+,yes Kevin Durant: 20+,yes Paul George: 10+,yes Tyrese Maxey: 15+",,KXMVESPORTSMULTIGAMEEXTENDED-S20263699C1DC358,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S2026D9BBA4F5B39-CBDC15A5C4F,"no Over 11.5 runs scored,yes Over 8.5 runs scored",,KXMVECROSSCATEGORY-S2026D9BBA4F5B39,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026DCA9F9FA168-A8AB8AD0D76,"yes New York Y,yes Detroit,yes San Diego,yes BUF Sabres,yes OTT Senators,yes NYI Islanders,no Detroit wins by over 1.5 goals,no New Jersey wins by over 1.5 goals,no St. Louis wins by over 1.5 goals",,KXMVESPORTSMULTIGAMEEXTENDED-S2026DCA9F9FA168,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S20264817DBA2C24-AA464E31B1D,"no Elly De La Cruz: 3+,yes Max Meyer: 8+,no Miami wins by over 3.5 runs,no Over 11.5 runs scored",,KXMVECROSSCATEGORY-S20264817DBA2C24,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20268F3D2C05952-92E5654242A,"yes Jalen Brunson: 1+,yes Jayson Tatum: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Joel Embiid: 25+",,KXMVESPORTSMULTIGAMEEXTENDED-S20268F3D2C05952,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C3DB48B7D93-77EB3D09765,"yes Jayson Tatum: 15+,yes Jalen Brunson: 20+,yes Mikal Bridges: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Scottie Barnes: 10+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026C3DB48B7D93,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S20261667C7B1D23-7A68E5BDBC8,"yes Aaron Judge: 1+,yes Byron Buxton: 1+,yes Bobby Witt Jr.: 1+,yes Vinnie Pasquantino: 1+,no Cincinnati wins by over 3.5 runs,no Arizona wins by over 3.5 runs,no San Diego wins by over 3.5 runs,yes Over 4.5 runs scored,yes Over 5.5 runs scored",,KXMVECROSSCATEGORY-S20261667C7B1D23,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20264D30D5270D4-C49563776D2,"yes Kevin Durant: 1+,yes Reed Sheppard: 1+,yes Tyrese Maxey: 1+,yes Jalen Brunson: 4+,yes Josh Hart: 2+,yes Bub Carrington: 2+,yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes Alperen Sengun: 2+,yes Amen Thompson: 2+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+,yes Jayson Tatum: 15+,yes Jalen Brunson: 20+,yes LeBron James: 15+,yes Scottie Barnes: 10+,yes Kevin Durant: 20+,yes Tyrese Maxey: 15+,yes Jarace Walker: 2+,yes Draymond Green: 2+,yes Andrew Wiggins: 2+,yes RJ Barrett: 2+,yes Scottie Barnes: 4+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20264D30D5270D4,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S202630C0E7CE2D9-D69E8E06B16,"yes Andrew Wiggins: 10+,yes Immanuel Quickley: 10+,yes RJ Barrett: 15+,yes Scottie Barnes: 15+",,KXMVESPORTSMULTIGAMEEXTENDED-S202630C0E7CE2D9,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026F6FC539658E-716610B7470,"yes Bam Adebayo: 20+,yes Immanuel Quickley: 10+,yes Jakob Poeltl: 10+,yes RJ Barrett: 15+,yes Scottie Barnes: 10+",,KXMVECROSSCATEGORY-S2026F6FC539658E,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026235F53C4134-99CF193FB93,"yes Boston,yes Chicago,yes Indiana,yes Los Angeles L,yes Philadelphia,yes Cleveland",,KXMVECROSSCATEGORY-S2026235F53C4134,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S20267CA7C1D491C-0ACEDFEEB7D,"yes Bam Adebayo: 20+,yes Immanuel Quickley: 10+,yes Jakob Poeltl: 10+,yes RJ Barrett: 15+",,KXMVECROSSCATEGORY-S20267CA7C1D491C,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026D85D9645A57-9D8419C1A64,"yes Jayson Tatum: 4+,yes LeBron James: 6+,yes New York,yes Toronto,yes Houston,yes Jayson Tatum: 20+,yes Karl-Anthony Towns: 15+,yes OG Anunoby: 10+,yes LeBron James: 20+,yes RJ Barrett: 15+,yes Amen Thompson: 15+,yes Kevin Durant: 20+,yes Tyrese Maxey: 15+,yes VJ Edgecombe: 10+,yes Jayson Tatum: 8+,yes LeBron James: 6+,yes Joel Embiid: 6+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026D85D9645A57,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20268881266244A-222CBBD0905,"yes Adam Scott,yes Akshay Bhatia,yes Bubba Watson,yes Cameron Young,yes Justin Rose,yes Ludvig Aberg,yes Matt Fitzpatrick",,KXMVESPORTSMULTIGAMEEXTENDED-S20268881266244A,,active,2026-04-26 23:00:00+00:00,2026-04-26 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026CA972A481D4-7B35BCC2007,"yes Jayson Tatum: 25+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 12+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026CA972A481D4,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026BD6E52A77D9-71FAC30AF09,"yes Miami,yes New York Y,yes Detroit,yes San Diego,yes Over 7.5 runs scored,no Over 8.5 runs scored,yes Over 8.5 runs scored,yes Over 7.5 runs scored,no Over 9.5 runs scored,yes Over 7.5 runs scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026BD6E52A77D9,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S202659F33DF761A-C490A42675D,"yes Jayson Tatum: 2+,yes Jalen Brunson: 4+,yes Immanuel Quickley: 2+,yes Jayson Tatum: 15+,yes Karl-Anthony Towns: 15+,yes Norman Powell: 15+,no Over 220.5 points scored",,KXMVECROSSCATEGORY-S202659F33DF761A,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20262F430B32651-7AEFDFA84BB,"yes Kevin Durant: 1+,yes Reed Sheppard: 1+,yes Tyrese Maxey: 1+,yes Jalen Brunson: 4+,yes Josh Hart: 2+,yes Bub Carrington: 2+,yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes Alperen Sengun: 2+,yes Amen Thompson: 2+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+,yes Jayson Tatum: 15+,yes Jalen Brunson: 20+,yes LeBron James: 15+,yes Scottie Barnes: 10+,yes Kevin Durant: 20+,yes Tyrese Maxey: 15+,yes Jarace Walker: 2+,yes Andrew Wiggins: 2+,yes RJ Barrett: 2+,yes Scottie Barnes: 4+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20262F430B32651,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026C17A519585D-AE5037D4012,"yes New York,yes Chicago,yes Brooklyn,yes Golden State,yes Toronto,yes Houston,yes Norman Powell: 15+,yes Scottie Barnes: 10+,yes Paul George: 15+,yes Tyrese Maxey: 15+",,KXMVECROSSCATEGORY-S2026C17A519585D,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S202621BCC71F5B2-70876912B8D,"yes LeBron James: 6+,yes Deandre Ayton: 10+,yes LeBron James: 20+,yes Deandre Ayton: 8+,yes Golden State wins by over 2.5 points,no Over 225.5 points scored",,KXMVECROSSCATEGORY-S202621BCC71F5B2,,active,2026-04-24 02:00:00+00:00,2026-04-24 02:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026AD8A5B127E6-184A08F9584,"yes Brian Harman,yes Adam Scott,yes Justin Rose,yes Scottie Scheffler",,KXMVESPORTSMULTIGAMEEXTENDED-S2026AD8A5B127E6,,active,2026-05-10 23:00:00+00:00,2026-05-10 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20263CF9062B2E8-1387111DEF5,"yes Davion Mitchell: 2+,yes Tyler Herro: 2+,yes Immanuel Quickley: 2+,yes RJ Barrett: 2+,yes Andrew Wiggins: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Immanuel Quickley: 10+,yes RJ Barrett: 15+,yes Immanuel Quickley: 2+,yes Jakob Poeltl: 4+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20263CF9062B2E8,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A03612BA989-DA08B44AC45,"yes Minnesota,yes Arizona,yes CAR Hurricanes,yes CBJ Blue Jackets,yes COL Avalanche,yes FLA Panthers,yes DAL Stars,yes NSH Predators,yes PHI Flyers,yes PIT Penguins,yes SJ Sharks,yes TB Lightning,yes NYI Islanders,yes LA Kings,yes VGK Golden Knights,yes WPG Jets",,KXMVESPORTSMULTIGAMEEXTENDED-S2026A03612BA989,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20261676E2989DF-F50B40C8BAB,"yes COL Avalanche,yes NYI Islanders,yes Over 4.5 goals scored",,KXMVESPORTSMULTIGAMEEXTENDED-S20261676E2989DF,,active,2026-04-24 01:00:00+00:00,2026-04-24 01:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026D86AEF56C51-A83645E3E54,"yes Bam Adebayo: 20+,yes Immanuel Quickley: 10+,yes Jakob Poeltl: 10+",,KXMVECROSSCATEGORY-S2026D86AEF56C51,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026CA972A481D4-C9FC16BE7C4,"yes Jayson Tatum: 25+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026CA972A481D4,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S2026FAA0711E1FF-C96A8BB9B5F,"yes Bam Adebayo: 20+,yes Jakob Poeltl: 10+",,KXMVECROSSCATEGORY-S2026FAA0711E1FF,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026E3A72E40EEE-526B1FEFCC6,"yes New York,yes Chicago,yes Toronto,yes Bilal Coulibaly: 10+,yes LeBron James: 15+,no New York wins by over 16.5 points,no Chicago wins by over 15.5 points,no Indiana wins by over 17.5 points,no Toronto wins by over 13.5 points",,KXMVESPORTSMULTIGAMEEXTENDED-S2026E3A72E40EEE,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S20268D7F8718939-39663731CDC,"yes Tomas Machac,yes Cincinnati,yes New York Y,yes Detroit,yes Arizona,yes Kansas City,yes San Diego,yes New York,yes Miami,yes Philadelphia",,KXMVECROSSCATEGORY-S20268D7F8718939,,active,2026-04-23 10:10:00+00:00,2026-04-23 10:10:00+00:00,,,,
KXMVECROSSCATEGORY-S2026B5CC9D80768-F3FE0597391,"no New York wins by over 19.5 points,no Chicago wins by over 21.5 points,no Brooklyn wins by over 10.5 points,no Los Angeles L wins by over 4.5 points,yes Toronto wins by over 1.5 points,no Houston wins by over 19.5 points",,KXMVECROSSCATEGORY-S2026B5CC9D80768,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026A2CB9328CFA-5C99612AD43,"yes New York Y,yes Detroit,yes San Diego,yes BUF Sabres,yes OTT Senators,yes NYI Islanders,no Detroit wins by over 1.5 goals,no New Jersey wins by over 1.5 goals",,KXMVESPORTSMULTIGAMEEXTENDED-S2026A2CB9328CFA,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026B9A7C1A4202-D4CBC1F1DF0,"yes Miami,yes New York Y,yes San Diego,yes Over 7.5 runs scored,no Over 8.5 runs scored,yes Over 8.5 runs scored,yes Over 7.5 runs scored,no Over 9.5 runs scored,yes Over 7.5 runs scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026B9A7C1A4202,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20260A4D1DA9711-AF1713A8E2E,"yes Hideki Matsuyama,yes Rory McIlroy,yes Tommy Fleetwood,yes Xander Schauffele",,KXMVESPORTSMULTIGAMEEXTENDED-S20260A4D1DA9711,,active,2026-05-10 23:00:00+00:00,2026-05-10 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20264629537AD92-2334133E196,"yes Chicago,yes Los Angeles L,yes Houston,yes Draymond Green: 2+,yes LeBron James: 4+,yes Over 231.5 points scored,no Over 240.5 points scored,yes Over 210.5 points scored",,KXMVESPORTSMULTIGAMEEXTENDED-S20264629537AD92,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVECROSSCATEGORY-S202696679C842EB-D883F99C51C,"yes Cincinnati,yes New York Y,yes Aaron Judge: 2+",,KXMVECROSSCATEGORY-S202696679C842EB,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20267149C9E5C1B-FCA4D80A292,"yes New York Y,yes Kansas City,yes New York,yes Golden State,yes Houston,no Over 224.5 points scored",,KXMVESPORTSMULTIGAMEEXTENDED-S20267149C9E5C1B,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20267BAEBCADD04-B5E3342447B,"yes Hideki Matsuyama,yes Rory McIlroy,yes Tommy Fleetwood",,KXMVESPORTSMULTIGAMEEXTENDED-S20267BAEBCADD04,,active,2026-05-10 23:00:00+00:00,2026-05-10 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026D1F50C2702B-2F92E8F57F1,"yes New York Y,yes Detroit,yes San Diego,yes BUF Sabres,yes OTT Senators,yes NYI Islanders,no Detroit wins by over 1.5 goals",,KXMVESPORTSMULTIGAMEEXTENDED-S2026D1F50C2702B,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S20264817DBA2C24-25CC806F926,"no Elly De La Cruz: 3+,no Rhett Lowder: 7+,no Miami wins by over 3.5 runs,no Over 11.5 runs scored",,KXMVECROSSCATEGORY-S20264817DBA2C24,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026514BFEB911D-39EEB8FC3AB,"yes Norman Powell: 1+,yes Bam Adebayo: 2+,yes Tyler Herro: 2+,yes Immanuel Quickley: 4+,yes Bilal Coulibaly: 10+,yes Norman Powell: 15+,yes Jakob Poeltl: 10+,yes Scottie Barnes: 10+,yes Mikal Bridges: 4+,yes Andrew Wiggins: 2+,yes Bam Adebayo: 10+,yes Tyler Herro: 2+,yes RJ Barrett: 2+,yes Scottie Barnes: 6+,no Boston wins by over 2.5 points,yes Chicago wins by over 3.5 points,no Brooklyn wins by over 1.5 points,yes Toronto wins by over 7.5 points,no Over 249.5 points scored,no Over 227.5 points scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026514BFEB911D,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVECROSSCATEGORY-S202644DAE53A391-9033A8FAA38,"yes Miami,yes New York Y,yes Kansas City,yes San Diego,yes NYI Islanders",,KXMVECROSSCATEGORY-S202644DAE53A391,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S202616EF2E8BD83-1458503FA41,"yes Jalen Brunson: 20+,yes Mikal Bridges: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Scottie Barnes: 10+",,KXMVESPORTSMULTIGAMEEXTENDED-S202616EF2E8BD83,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S202621BCC71F5B2-E4923741B17,"yes LeBron James: 6+,yes Deandre Ayton: 10+,yes LeBron James: 20+,yes Deandre Ayton: 8+,yes Golden State wins by over 2.5 points,yes Over 210.5 points scored",,KXMVECROSSCATEGORY-S202621BCC71F5B2,,active,2026-04-24 02:00:00+00:00,2026-04-24 02:00:00+00:00,,,,
KXMVECROSSCATEGORY-S20267DFE343E75B-57B91771A10,"yes New York Y,yes San Diego,yes Over 3.5 runs scored,yes Over 4.5 runs scored,yes Boston,yes Kevin Durant: 20+,no Over 261.5 points scored",,KXMVECROSSCATEGORY-S20267DFE343E75B,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026B5CC9D80768-8BDCC5446C4,"no New York wins by over 19.5 points,no Chicago wins by over 21.5 points,no Brooklyn wins by over 10.5 points,no Los Angeles L wins by over 7.5 points,yes Toronto wins by over 1.5 points,no Houston wins by over 19.5 points",,KXMVECROSSCATEGORY-S2026B5CC9D80768,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
